,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_action_count,last_action,all_action_day,register_type,day,device_type,register_day
10734,433618,0,1,12,0,0,122,12,1,0,19,10,11
10735,433702,0,1,11,0,0,47,11,1,1,18,150,10
10736,433739,0,1,7,0,0,0,0,0,2,14,2,6
10737,433825,0,1,16,1,16,30,16,1,2,23,0,15
10738,433947,0,1,16,0,0,1,16,1,1,23,201,15
10739,433954,0,5,15,0,0,4,1,1,0,0,0,-1
10740,434081,1,1,13,0,0,1,13,1,1,20,9,12
10741,434116,0,3,16,0,0,15,16,2,2,20,284,12
10742,434203,0,3,8,0,0,162,8,2,0,0,0,-1
10743,434283,1,6,12,0,0,68,6,4,0,0,0,-1
10744,434301,0,2,16,0,0,23,16,1,0,21,8,13
10745,434319,1,1,16,0,0,2,16,1,0,23,5,15
10746,434362,1,3,16,0,0,75,16,3,0,15,3,7
10747,434445,1,1,16,0,0,24,16,1,0,23,94,15
10748,434461,1,1,8,0,0,14,8,1,0,15,149,7
10749,434483,0,1,14,0,0,109,14,1,0,21,76,13
10750,434508,1,7,16,0,0,331,16,7,0,0,0,-1
10751,434554,0,1,16,0,0,5,16,1,0,23,5,15
10752,434559,0,3,11,0,0,185,11,3,0,0,0,-1
10753,434568,1,11,16,0,0,204,11,7,0,0,0,-1
10754,434595,0,1,12,0,0,5,12,1,0,19,271,11
10755,434609,0,1,7,0,0,65,7,1,1,14,335,6
10756,434661,1,10,15,0,0,10,12,5,1,8,25,0
10757,434724,1,10,16,0,0,331,16,9,0,0,0,-1
10758,434751,1,1,15,0,0,16,15,1,1,22,10,14
10759,434791,1,1,14,0,0,30,14,1,1,21,1078,13
10760,434793,0,1,6,0,0,0,0,0,0,0,0,-1
10761,434832,1,5,15,1,9,473,15,4,2,9,2,1
10762,434884,1,15,15,2,10,340,15,14,0,0,0,-1
10763,434899,0,1,4,0,0,196,4,1,4,11,2360,3
10764,434934,1,1,14,0,0,1,14,1,0,21,893,13
10765,434952,1,11,16,0,0,460,16,10,0,11,14,3
10766,434962,1,10,16,2,14,288,16,10,2,12,17,4
10767,434994,0,1,10,0,0,0,0,0,0,17,0,9
10768,435079,0,1,16,0,0,0,0,0,1,23,75,15
10769,435134,0,1,3,0,0,0,0,0,0,10,4,2
10770,435160,1,1,16,0,0,2,16,1,1,23,73,15
10771,435176,0,1,5,0,0,0,0,0,0,12,37,4
10772,435193,1,9,16,0,0,506,16,9,0,0,0,-1
10773,435210,1,2,15,0,0,33,15,2,0,11,10,3
10774,435291,0,2,16,0,0,42,16,1,0,10,97,2
10775,435308,0,4,16,10,16,85,16,3,0,14,233,6
10776,435327,1,3,16,0,0,88,16,3,1,21,102,13
10777,435374,1,10,16,0,0,83,16,7,0,11,19,3
10778,435408,0,1,15,0,0,0,0,0,1,22,95,14
10779,435430,0,2,8,0,0,167,9,3,1,12,15,4
10780,435442,0,4,11,0,0,26,11,3,0,0,0,-1
10781,435446,1,2,15,0,0,686,15,2,2,21,15,13
10782,435503,1,10,16,1,12,342,16,10,4,14,7,6
10783,435510,0,4,7,0,0,220,7,3,0,0,0,-1
10784,435627,1,9,16,0,0,478,16,9,0,15,39,7
10785,435632,0,1,6,0,0,7,6,1,2,13,5,5
10786,435642,0,3,16,1,1,97,16,2,0,8,194,0
10787,435668,0,5,14,0,0,172,14,5,1,13,48,5
10788,435792,1,2,15,1,15,167,15,2,1,21,165,13
10789,435845,1,14,16,0,0,331,16,14,0,0,0,-1
10790,435886,0,3,4,0,0,463,4,3,0,0,0,-1
10791,436040,1,11,16,1,6,2075,16,11,0,13,20,5
10792,436087,0,1,11,0,0,15,11,1,1,18,0,10
10793,436097,1,1,16,0,0,57,16,1,0,23,353,15
10794,436151,0,1,15,0,0,0,0,0,1,22,703,14
10795,436164,0,2,12,0,0,2,8,1,1,15,35,7
10796,436171,0,4,13,0,0,16,12,2,0,15,264,7
10797,436274,0,2,10,0,0,58,10,2,1,15,37,7
10798,436381,1,5,14,0,0,157,14,5,0,0,0,-1
10799,436433,0,3,6,0,0,121,6,3,0,0,0,-1
10800,436439,0,1,12,0,0,1,12,1,0,19,315,11
10801,436596,0,2,13,0,0,88,13,2,1,18,5,10
10802,436604,1,8,16,0,0,313,16,8,0,15,62,7
10803,436613,1,5,16,0,0,525,16,5,0,19,477,11
10804,436682,1,5,16,0,0,60,16,4,2,12,217,4
10805,436733,1,2,16,0,0,7,16,2,1,17,15,9
10806,436780,1,2,16,0,0,13,16,2,2,22,57,14
10807,436794,1,14,16,0,0,1430,16,14,2,10,27,2
10808,436795,1,8,16,1,4,307,16,8,4,11,375,3
10809,436937,0,1,5,0,0,10,5,1,1,12,310,4
10810,436965,1,2,16,0,0,344,16,2,1,22,31,14
10811,436973,1,5,16,0,0,685,16,5,1,18,21,10
10812,436985,1,8,15,0,0,637,15,7,0,8,6,0
10813,437010,1,3,16,0,0,890,16,3,0,21,30,13
10814,437122,0,3,7,0,0,8,4,2,0,9,618,1
10815,437184,0,2,16,0,0,146,16,2,0,22,152,14
10816,437189,0,2,10,1,10,165,10,1,2,12,49972,4
10817,437202,1,11,16,0,0,306,16,4,0,0,0,-1
10818,437288,0,1,13,0,0,11,13,1,4,20,0,12
10819,437290,1,6,16,2,10,575,16,5,1,15,42,7
10820,437512,0,1,16,0,0,23,16,1,0,23,10,15
10821,437551,1,1,16,0,0,80,16,1,2,23,1700,15
10822,437556,0,1,12,0,0,0,0,0,0,19,9,11
10823,437592,1,10,15,0,0,725,15,10,1,13,110,5
10824,437653,0,7,13,5,8,508,13,7,2,12,116,4
10825,437691,0,1,11,0,0,12,11,1,0,18,7,10
10826,437738,0,1,11,0,0,0,0,0,0,18,4,10
10827,437826,1,4,14,0,0,366,14,4,2,18,4,10
10828,437837,1,2,16,0,0,32,16,2,0,22,11,14
10829,437963,1,4,16,0,0,23,16,4,2,15,298,7
10830,438083,0,1,11,0,0,0,0,0,1,18,1455,10
10831,438089,0,1,12,0,0,6,12,1,6,19,1149,11
10832,438094,1,2,16,0,0,1,13,1,6,20,905,12
10833,438145,0,1,5,0,0,0,0,0,1,12,79,4
10834,438209,0,1,12,0,0,0,0,0,2,19,8,11
10835,438216,0,1,11,0,0,1,11,1,2,18,7,10
10836,438343,0,1,3,0,0,0,0,0,1,10,98,2
10837,438374,1,1,8,0,0,0,0,0,0,15,11,7
10838,438420,1,5,15,0,0,246,15,5,0,15,3,7
10839,438431,0,2,16,0,0,21,5,1,2,12,2,4
10840,438432,1,1,15,0,0,12,15,1,0,22,99,14
10841,438523,0,1,13,0,0,16,13,1,1,20,70,12
10842,438540,1,5,15,2,15,68,15,4,1,14,40,6
10843,438585,1,9,16,0,0,186,16,9,0,15,35,7
10844,438593,1,4,16,6,16,46,16,4,2,17,7,9
10845,438608,1,2,16,0,0,57,16,2,1,21,39,13
10846,438660,1,2,16,0,0,113,16,2,1,22,316,14
10847,438710,0,2,8,0,0,196,8,2,0,14,1160,6
10848,438789,1,1,15,0,0,1,15,1,1,22,44,14
10849,438918,0,3,6,9,5,225,6,3,0,9,52,1
10850,438923,0,3,14,0,0,1,6,1,3,13,2,5
10851,438940,0,1,15,0,0,36,15,1,0,22,4,14
10852,438956,1,2,12,0,0,5,12,2,1,14,64,6
10853,439009,1,1,16,0,0,17,16,1,0,23,41,15
10854,439023,0,1,3,0,0,0,0,0,0,0,0,-1
10855,439073,1,1,16,0,0,76,16,1,2,23,9797,15
10856,439200,0,1,15,0,0,5,15,1,1,22,89,14
10857,439237,1,1,15,0,0,13,15,1,2,22,195,14
10858,439276,1,12,16,0,0,4589,16,12,0,12,67,4
10859,439319,0,1,7,0,0,0,0,0,0,14,7,6
10860,439348,0,2,16,0,0,167,16,2,0,22,0,14
10861,439424,0,1,6,0,0,0,0,0,0,0,0,-1
10862,439447,1,2,4,3,3,20,4,2,0,10,80,2
10863,439463,0,1,7,0,0,0,0,0,1,14,23,6
10864,439466,1,1,16,0,0,136,16,1,0,23,34,15
10865,439489,1,5,16,0,0,187,16,5,0,18,17,10
10866,439498,0,8,11,4,11,544,10,7,1,9,393,1
10867,439510,0,2,11,0,0,99,11,2,1,16,695,8
10868,439565,1,2,16,0,0,11,16,2,1,21,181,13
10869,439644,0,1,10,0,0,8,10,1,0,17,136,9
10870,439723,0,1,2,0,0,0,0,0,0,9,89,1
10871,439728,1,3,16,2,16,170,16,3,1,21,278,13
10872,439834,1,15,16,0,0,476,16,13,1,8,348,0
10873,439871,1,7,14,0,0,375,13,6,2,9,8,1
10874,439876,0,1,3,0,0,0,0,0,0,0,0,-1
10875,439932,1,5,16,3,16,171,16,5,1,19,16,11
10876,439959,0,2,9,0,0,90,9,2,1,15,56,7
10877,439975,1,1,16,0,0,1,16,1,0,23,28,15
10878,439989,1,6,15,0,0,89,15,6,0,16,3,8
10879,440007,0,1,5,0,0,10,5,1,1,12,77,4
10880,440015,1,2,16,0,0,12,16,1,0,14,282,6
10881,440020,0,1,8,0,0,1,8,1,5,15,0,7
10882,440035,1,1,16,0,0,34,16,1,1,23,46,15
10883,440155,0,1,6,0,0,0,0,0,0,13,7,5
10884,440176,1,4,16,7,5,174,16,4,0,11,4,3
10885,440196,1,6,15,0,0,173,14,5,0,15,249,7
10886,440241,0,1,16,0,0,3,16,1,1,23,0,15
10887,440402,1,3,14,2,12,337,14,3,2,19,0,11
10888,440456,0,1,14,1,14,0,0,0,2,21,128,13
10889,440465,1,3,11,0,0,281,9,2,0,0,0,-1
10890,440526,0,2,6,0,0,8,6,2,0,12,0,4
10891,440572,0,3,10,0,0,0,0,0,1,10,387,2
10892,440626,0,2,6,0,0,314,6,2,0,0,0,-1
10893,440652,0,1,10,0,0,0,0,0,0,17,4,9
10894,440654,0,2,11,0,0,0,0,0,1,17,78,9
10895,440702,0,2,8,0,0,2,8,1,1,14,128,6
10896,440722,0,2,16,0,0,35,16,1,2,22,2,14
10897,440773,0,2,10,0,0,1,10,1,2,16,8,8
10898,440883,1,4,15,0,0,51,15,4,0,0,0,-1
10899,440901,0,1,14,0,0,0,0,0,6,21,1094,13
10900,440925,0,1,8,0,0,0,0,0,1,15,2026,7
10901,440954,0,1,15,0,0,1,15,1,1,22,6,14
10902,440967,1,7,16,0,0,564,16,7,0,16,61,8
10903,440979,1,1,16,0,0,29,16,1,0,23,87,15
10904,440981,0,4,15,3,15,81,15,3,1,13,1083,5
10905,440984,1,1,5,0,0,0,0,0,0,0,0,-1
10906,441032,0,1,16,0,0,18,16,1,0,23,208,15
10907,441064,0,1,4,0,0,9,4,1,0,0,0,-1
10908,441086,0,1,15,0,0,0,0,0,1,22,393,14
10909,441137,0,6,6,0,0,895,6,6,0,0,0,-1
10910,441166,1,9,16,0,0,2304,16,8,1,14,54,6
10911,441194,0,2,9,0,0,81,9,2,2,12,7,4
10912,441213,0,1,5,0,0,0,0,0,1,12,42,4
10913,441220,1,5,16,0,0,90,14,4,1,17,11,9
10914,441290,1,9,16,21,16,889,16,9,0,0,0,-1
10915,441312,0,1,8,0,0,0,0,0,1,15,178,7
10916,441317,1,16,16,0,0,4605,16,16,0,0,0,-1
10917,441345,1,4,14,0,0,239,14,3,0,0,0,-1
10918,441372,1,4,15,0,0,384,15,4,1,19,19,11
10919,441502,1,3,15,0,0,14,13,1,4,20,15,12
10920,441526,1,8,16,2,10,755,16,8,0,16,86,8
10921,441545,0,1,9,0,0,0,0,0,2,16,15,8
10922,441584,0,1,16,0,0,38,16,1,1,23,733,15
10923,441601,1,3,16,0,0,155,16,3,2,21,4,13
10924,441698,1,7,16,2,6,167,16,5,0,12,454,4
10925,441714,1,3,16,6,16,332,16,3,2,21,32,13
10926,441721,0,3,12,0,0,160,12,3,5,16,485,8
10927,441733,1,14,16,0,0,1706,16,13,0,0,0,-1
10928,441776,1,1,11,1,11,1,11,1,1,18,340,10
10929,441811,0,1,6,0,0,0,0,0,0,13,29,5
10930,441835,1,11,16,2,16,2435,16,11,0,0,0,-1
10931,441885,1,2,9,0,0,133,9,2,1,15,106,7
10932,442025,0,3,9,0,0,9,9,3,0,12,318,4
10933,442147,0,1,11,0,0,0,0,0,0,18,301,10
10934,442225,0,4,12,3,6,4,7,2,0,12,135,4
10935,442242,1,15,15,0,0,1882,15,15,0,0,0,-1
10936,442311,0,1,6,0,0,4,6,1,1,13,187,5
10937,442426,1,1,12,0,0,0,0,0,2,19,2,11
10938,442431,1,5,13,1,5,414,13,4,0,11,9,3
10939,442487,0,4,14,0,0,54,8,3,0,0,0,-1
10940,442534,1,1,16,0,0,14,16,1,1,23,8,15
10941,442553,1,4,14,0,0,445,14,4,0,14,302,6
10942,442558,0,1,6,0,0,26,6,1,1,13,147,5
10943,442582,1,7,16,0,0,322,16,7,0,17,551,9
10944,442610,1,11,16,0,0,285,16,11,0,13,20,5
10945,442635,0,1,6,0,0,0,0,0,1,13,964,5
10946,442686,0,1,8,0,0,0,0,0,2,15,128,7
10947,442761,1,9,16,0,0,920,14,7,0,15,5,7
10948,442770,1,7,16,3,13,1998,16,7,0,17,4,9
10949,442827,1,1,10,1,10,55,10,1,0,17,32,9
10950,442840,0,1,7,0,0,35,7,1,0,14,311,6
10951,442862,0,2,12,0,0,0,0,0,0,18,1177,10
10952,442919,1,10,16,6,9,1044,16,10,2,13,413,5
10953,442923,1,9,15,0,0,815,15,8,2,9,82,1
10954,442947,0,1,15,0,0,227,15,1,1,22,33,14
10955,443033,1,1,16,0,0,42,16,1,0,23,32,15
10956,443144,1,6,16,0,0,420,16,6,0,10,52,2
10957,443184,0,1,1,0,0,0,0,0,0,8,49,0
10958,443197,0,2,15,0,0,387,15,2,1,21,25,13
10959,443198,0,1,1,0,0,0,0,0,0,0,0,-1
10960,443238,1,1,14,0,0,17,14,1,0,21,67,13
10961,443248,0,1,14,0,0,0,0,0,1,21,516,13
10962,443311,1,4,11,0,0,138,11,4,1,13,43,5
10963,443365,1,7,16,0,0,32,16,6,0,0,0,-1
10964,443440,0,1,1,0,0,12,1,1,2,8,3,0
10965,443453,1,5,7,0,0,104,7,5,0,0,0,-1
10966,443594,1,9,16,0,0,190,16,9,0,9,247,1
10967,443614,0,1,1,0,0,1,1,1,0,0,0,-1
10968,443645,1,12,15,1,8,290,14,10,1,10,15,2
10969,443653,1,1,16,0,0,719,16,1,0,0,0,-1
10970,443658,1,1,16,0,0,312,16,1,0,23,4,15
10971,443674,1,7,16,0,0,901,15,6,0,17,4,9
10972,443800,1,3,16,0,0,190,16,3,1,21,157,13
10973,443836,1,13,16,0,0,278,16,12,0,0,0,-1
10974,443892,1,14,16,0,0,741,16,14,0,0,0,-1
10975,443914,1,7,9,0,0,216,9,5,0,0,0,-1
10976,443923,0,1,7,0,0,0,0,0,1,14,3132,6
10977,443986,1,9,16,0,0,378,16,8,0,0,0,-1
10978,444027,1,10,16,16,14,394,16,10,2,14,0,6
10979,444066,0,1,10,0,0,1,10,1,0,17,102,9
10980,444106,0,1,5,0,0,0,0,0,2,12,2181,4
10981,444148,1,10,16,0,0,444,16,9,0,0,0,-1
10982,444411,0,2,15,0,0,17,15,2,2,13,774,5
10983,444420,1,4,15,0,0,276,15,3,0,18,24,10
10984,444510,1,3,16,0,0,120,16,3,0,20,146,12
10985,444531,0,5,14,0,0,50,14,3,1,13,0,5
10986,444548,1,2,13,1,10,31,13,2,0,0,0,-1
10987,444573,1,15,16,0,0,761,16,15,1,8,2,0
10988,444580,0,1,15,0,0,110,15,1,1,22,80,14
10989,444594,0,1,8,0,0,0,0,0,0,15,0,7
10990,444617,1,4,13,0,0,71,13,4,0,0,0,-1
10991,444638,0,1,1,0,0,0,0,0,0,8,127,0
10992,444657,0,1,14,0,0,8,14,1,0,21,25,13
10993,444721,0,9,14,0,0,207,14,9,1,12,449,4
10994,444811,0,4,11,8,6,145,11,3,1,13,17,5
10995,444827,1,3,11,0,0,44,9,2,0,13,21,5
10996,444831,1,16,16,0,0,728,16,15,0,0,0,-1
10997,444833,1,7,16,0,0,882,16,7,0,0,0,-1
10998,444964,1,10,16,0,0,512,16,10,0,12,219,4
10999,444974,0,2,10,0,0,64,10,2,2,16,0,8
11000,444999,0,1,13,0,0,3,13,1,0,20,51,12
11001,445064,1,1,15,0,0,3,15,1,0,22,4,14
11002,445119,1,7,14,1,6,206,14,7,0,13,7,5
11003,445298,1,9,15,0,0,579,15,9,0,0,0,-1
11004,445301,1,13,13,0,0,497,13,13,0,0,0,-1
11005,445324,0,6,9,0,0,1,7,1,0,0,0,-1
11006,445334,0,2,7,1,5,40,7,2,1,12,3,4
11007,445527,0,6,16,0,0,476,16,6,0,18,14,10
11008,445735,1,4,16,0,0,598,16,4,1,20,30,12
11009,445767,1,3,15,0,0,14,3,1,1,10,261,2
11010,445786,1,10,10,0,0,902,9,9,1,8,577,0
11011,445798,0,1,5,0,0,69,5,1,1,12,345,4
11012,445804,0,6,12,0,0,115,12,5,0,8,201,0
11013,445874,0,1,15,0,0,0,0,0,0,22,704,14
11014,445960,1,4,14,0,0,80,14,4,0,16,0,8
11015,446063,0,1,7,1,7,24,7,1,3,14,0,6
11016,446126,0,1,3,0,0,0,0,0,5,10,66,2
11017,446195,0,1,2,0,0,0,0,0,0,9,61,1
11018,446252,0,1,11,0,0,4,11,1,0,18,963,10
11019,446300,0,2,3,0,0,2,1,1,0,0,0,-1
11020,446365,1,6,12,0,0,200,10,3,0,11,15,3
11021,446366,0,1,10,1,10,6,10,1,0,17,135,9
11022,446381,0,1,14,0,0,69,14,1,1,21,146,13
11023,446408,0,1,16,0,0,8,16,1,0,0,0,-1
11024,446511,1,11,14,0,0,442,14,10,0,11,25,3
11025,446521,1,3,16,0,0,56,16,3,1,21,2356,13
11026,446537,1,1,16,0,0,4,16,1,0,23,21,15
11027,446560,1,15,16,0,0,3649,16,15,0,0,0,-1
11028,446570,1,2,8,0,0,128,8,2,0,13,258,5
11029,446623,0,1,14,0,0,7,14,1,0,21,90,13
11030,446671,1,1,16,0,0,263,16,1,1,23,67,15
11031,446689,1,2,12,0,0,2,12,2,2,18,10,10
11032,446728,0,5,15,0,0,339,15,5,0,18,17,10
11033,446860,0,1,9,0,0,26,9,1,0,16,55,8
11034,446865,1,4,15,0,0,217,15,3,0,0,0,-1
11035,446905,0,2,9,0,0,19,7,1,2,14,2,6
11036,446914,1,10,16,0,0,2273,16,10,0,14,24,6
11037,446999,1,12,16,0,0,903,15,11,0,12,0,4
11038,447000,0,1,11,0,0,70,11,1,0,18,7,10
11039,447066,1,2,16,0,0,462,16,2,2,21,34,13
11040,447087,1,11,16,0,0,136,16,9,0,0,0,-1
11041,447144,1,2,15,0,0,202,15,2,0,21,29,13
11042,447159,0,5,11,1,8,318,11,5,2,13,2,5
11043,447224,1,2,16,0,0,86,16,2,0,21,0,13
11044,447246,1,2,14,0,0,76,14,2,2,17,182,9
11045,447251,0,1,12,2,12,14,12,1,0,19,10,11
11046,447303,1,5,13,0,0,110,8,4,0,0,0,-1
11047,447420,0,3,12,0,0,33,12,3,0,10,28,2
11048,447526,0,2,15,0,0,96,15,2,0,20,21,12
11049,447532,0,2,7,0,0,0,0,0,2,13,649,5
11050,447546,0,1,10,0,0,64,10,1,0,17,15,9
11051,447568,1,1,16,0,0,245,16,1,0,23,26,15
11052,447574,1,12,16,0,0,441,16,11,0,0,0,-1
11053,447592,0,2,14,0,0,143,14,2,0,20,211,12
11054,447646,1,10,16,0,0,49,13,8,2,11,293,3
11055,447725,1,12,16,0,0,601,16,12,0,0,0,-1
11056,447756,1,2,8,0,0,905,8,2,0,0,0,-1
11057,447763,0,3,16,0,0,110,16,3,1,13,122,5
11058,447833,0,5,12,0,0,116,12,5,2,9,7,1
11059,447870,0,1,12,0,0,12,12,1,0,19,32,11
11060,447878,1,2,16,0,0,125,14,1,0,21,39,13
11061,448070,0,1,10,0,0,18,10,1,1,17,22,9
11062,448093,1,1,15,0,0,79,15,1,1,22,2560,14
11063,448135,0,3,10,0,0,898,10,3,2,15,44,7
11064,448234,1,2,11,0,0,178,11,2,1,14,2536,6
11065,448240,0,1,15,0,0,6,15,1,0,22,49,14
11066,448264,1,9,16,0,0,374,16,9,0,10,24,2
11067,448277,1,5,15,0,0,2074,15,5,2,17,4,9
11068,448308,0,1,1,0,0,3,1,1,0,0,0,-1
11069,448312,1,8,16,0,0,647,16,8,0,16,32,8
11070,448313,1,13,16,0,0,1819,16,13,0,0,0,-1
11071,448354,0,1,5,0,0,0,0,0,1,12,133,4
11072,448385,1,2,15,0,0,276,15,2,0,0,0,-1
11073,448468,0,1,6,0,0,10,6,1,1,13,6,5
11074,448510,0,1,16,0,0,4,16,1,5,23,1120,15
11075,448523,1,1,16,0,0,3,16,1,2,23,213,15
11076,448529,1,9,16,0,0,707,16,8,0,0,0,-1
11077,448554,0,1,7,0,0,7,7,1,1,14,13,6
11078,448584,0,1,6,0,0,19,6,1,1,13,25,5
11079,448704,1,16,16,0,0,2695,16,16,0,0,0,-1
11080,448744,1,2,16,0,0,13,16,2,2,22,21,14
11081,448811,0,1,14,0,0,68,14,1,1,21,13,13
11082,448897,1,1,16,0,0,14,16,1,0,23,122,15
11083,448916,1,6,12,0,0,382,12,6,0,0,0,-1
11084,448956,1,6,16,0,0,121,16,5,2,18,17,10
11085,449070,0,1,6,0,0,2,6,1,1,13,40,5
11086,449090,0,2,7,1,7,211,7,2,0,13,553,5
11087,449102,1,14,16,0,0,309,14,13,0,9,2422,1
11088,449186,0,1,2,0,0,37,2,1,0,9,1075,1
11089,449191,1,14,16,0,0,986,16,14,0,0,0,-1
11090,449232,0,6,16,4,15,810,15,5,1,13,1574,5
11091,449285,0,1,3,0,0,0,0,0,0,0,0,-1
11092,449291,1,8,16,0,0,250,16,8,0,13,0,5
11093,449411,1,3,16,0,0,637,16,3,1,21,16,13
11094,449434,0,1,3,0,0,14,3,1,0,10,2,2
11095,449442,0,2,11,2,10,244,10,1,2,17,37,9
11096,449495,1,16,16,0,0,1371,16,14,0,0,0,-1
11097,449516,1,5,16,0,0,347,16,5,1,17,2,9
11098,449519,1,2,4,0,0,2,4,1,1,10,27,2
11099,449522,0,1,9,0,0,0,0,0,0,0,0,-1
11100,449583,0,1,10,0,0,3,10,1,0,17,2,9
11101,449589,0,3,6,0,0,844,6,3,1,8,361,0
11102,449594,0,1,5,0,0,0,0,0,1,12,119,4
11103,449597,0,2,16,0,0,14,16,2,0,22,1910,14
11104,449659,1,14,16,0,0,1892,16,14,1,8,82,0
11105,449720,1,9,16,0,0,143,16,9,2,12,128,4
11106,449813,1,8,16,0,0,773,16,8,0,0,0,-1
11107,449853,0,1,1,0,0,0,0,0,1,8,227,0
11108,449925,1,2,16,0,0,76,15,1,1,22,5,14
11109,449954,1,1,16,0,0,19,16,1,0,0,0,-1
11110,449964,0,2,14,0,0,54,7,1,0,14,187,6
11111,450003,1,7,13,0,0,209,13,5,0,0,0,-1
11112,450060,1,5,16,1,11,8,15,2,1,14,0,6
11113,450063,0,2,10,0,0,3,8,1,0,15,50,7
11114,450091,0,4,7,0,0,16,4,3,0,8,8,0
11115,450107,1,10,16,5,10,428,16,10,2,10,37,2
11116,450109,1,5,16,0,0,347,16,5,0,18,13,10
11117,450127,0,2,4,0,0,4,4,2,0,10,173,2
11118,450201,0,1,3,0,0,0,0,0,0,10,213,2
11119,450223,1,8,16,0,0,102,16,7,0,0,0,-1
11120,450287,0,1,12,0,0,24,12,1,0,19,1199,11
11121,450341,1,16,16,2,2,3228,16,16,0,8,138,0
11122,450347,1,13,16,1,9,2879,16,13,0,9,11,1
11123,450400,1,2,13,0,0,7,13,1,0,0,0,-1
11124,450403,1,8,16,0,0,948,16,8,0,16,132,8
11125,450427,1,1,16,0,0,93,16,1,1,23,36,15
11126,450665,0,1,16,0,0,0,0,0,0,23,118,15
11127,450711,0,1,6,0,0,10,6,1,0,13,274,5
11128,450715,0,1,14,0,0,6,14,1,1,21,761,13
11129,450766,1,1,16,0,0,61,16,1,1,23,21,15
11130,450838,1,7,16,0,0,585,16,7,2,17,27557,9
11131,450841,0,1,7,0,0,0,0,0,1,14,523,6
11132,450887,1,4,16,0,0,1845,16,4,0,20,1845,12
11133,451083,1,1,16,0,0,33,16,1,1,23,0,15
11134,451125,1,7,16,1,7,474,14,4,2,14,1687,6
11135,451190,0,2,12,0,0,4,12,2,0,12,17,4
11136,451223,1,2,16,4,16,1457,16,2,0,22,129,14
11137,451278,1,12,16,0,0,1896,16,12,0,8,101,0
11138,451367,1,3,16,0,0,191,16,3,1,21,6,13
11139,451394,1,1,16,0,0,13,16,1,0,23,108,15
11140,451408,0,3,15,0,0,203,15,3,0,0,0,-1
11141,451519,0,1,13,0,0,4,13,1,2,20,8,12
11142,451621,1,4,16,0,0,8,15,3,0,0,0,-1
11143,451686,1,3,16,0,0,696,16,3,1,21,145,13
11144,451771,0,1,15,0,0,0,0,0,1,22,167,14
11145,451802,0,4,6,0,0,15,5,3,2,9,10,1
11146,451828,0,1,7,0,0,1,7,1,1,14,0,6
11147,451876,1,7,15,0,0,564,15,7,2,12,25,4
11148,451897,0,1,9,0,0,3,9,1,6,16,10713,8
11149,451902,0,4,11,0,0,137,8,3,0,13,79,5
11150,452040,1,14,16,0,0,1337,16,14,1,8,224,0
11151,452051,1,9,16,0,0,341,16,8,0,14,174,6
11152,452062,1,1,12,0,0,14,12,1,0,0,0,-1
11153,452079,1,1,16,0,0,30,16,1,0,23,212,15
11154,452121,0,1,16,0,0,0,0,0,0,23,46,15
11155,452168,0,2,7,0,0,21,7,2,0,0,0,-1
11156,452235,0,1,11,0,0,225,11,1,2,18,46,10
11157,452248,0,1,7,0,0,2,7,1,0,14,143,6
11158,452297,0,1,12,0,0,0,0,0,0,19,6,11
11159,452310,0,1,14,0,0,26,14,1,1,21,68,13
11160,452368,1,6,13,0,0,73,13,6,0,0,0,-1
11161,452395,0,3,12,0,0,4,12,2,0,0,0,-1
11162,452408,1,1,16,0,0,31,16,1,0,23,0,15
11163,452452,1,2,16,0,0,425,16,2,0,22,61,14
11164,452482,0,1,16,0,0,0,0,0,4,23,15,15
11165,452543,0,1,11,0,0,0,0,0,1,18,17,10
11166,452552,1,2,16,1,15,140,16,2,2,22,48,14
11167,452564,1,2,14,0,0,91,13,1,5,20,192,12
11168,452609,0,1,16,0,0,4,16,1,2,23,25,15
11169,452681,0,2,2,0,0,6,2,2,0,0,0,-1
11170,452721,1,1,16,0,0,57,16,1,1,23,66,15
11171,452722,1,3,16,0,0,306,16,3,1,21,193,13
11172,452747,1,4,16,0,0,547,16,4,1,20,2360,12
11173,452812,0,1,1,0,0,10,1,1,0,0,0,-1
11174,452856,1,1,16,0,0,33,16,1,0,23,31,15
11175,452879,1,7,16,0,0,615,16,4,0,16,18,8
11176,452939,1,8,16,1,13,1721,16,8,1,16,747,8
11177,453001,1,3,16,0,0,299,16,3,1,21,12,13
11178,453012,0,1,7,0,0,17,7,1,0,14,52,6
11179,453018,1,3,16,0,0,12,16,2,0,21,9,13
11180,453019,0,1,5,0,0,0,0,0,1,12,184,4
11181,453097,0,1,9,0,0,21,9,1,0,16,5,8
11182,453109,1,3,5,0,0,159,5,3,1,10,65,2
11183,453134,0,1,7,0,0,145,7,1,1,14,373,6
11184,453239,1,4,14,0,0,140,14,4,1,9,111,1
11185,453242,0,3,7,2,5,248,7,3,5,12,122,4
11186,453270,1,14,16,0,0,3665,16,14,0,10,69,2
11187,453319,0,3,16,0,0,6,14,2,0,14,34,6
11188,453366,1,2,16,0,0,141,16,2,0,22,8,14
11189,453464,0,1,14,0,0,2,14,1,0,0,0,-1
11190,453522,0,4,5,0,0,123,5,4,2,8,22,0
11191,453574,1,16,16,1,7,1053,16,16,0,0,0,-1
11192,453578,1,6,16,1,11,764,16,6,2,18,20,10
11193,453584,1,1,10,0,0,2,10,1,0,17,5,9
