,user_id,label,all_launch_count,last_launch,all_video_count,last_video,all_action_count,last_action,all_action_day,register_type,day,device_type,register_day
7006,401087,0,2,9,0,0,272,9,2,1,8,38,7
7007,401101,1,13,16,1,10,2115,16,13,1,4,21,3
7008,401229,1,4,16,0,0,2,10,1,1,10,565,9
7009,401232,1,7,14,0,0,1897,14,7,1,7,60,6
7010,401263,1,9,15,0,0,698,15,9,0,3,206,2
7011,401276,0,1,12,0,0,31,12,1,0,12,0,11
7012,401345,1,11,16,0,0,471,16,11,1,2,5,1
7013,401391,0,1,15,0,0,0,0,0,0,15,159,14
7014,401399,1,1,13,0,0,0,0,0,0,13,0,12
7015,401402,0,1,10,0,0,0,0,0,0,10,28,9
7016,401543,0,1,12,0,0,0,0,0,0,12,88,11
7017,401590,1,7,16,7,15,67,16,6,0,8,17,7
7018,401629,1,2,12,0,0,75,3,1,0,3,409,2
7019,401630,0,3,13,0,0,21,13,2,1,6,177,5
7020,401786,1,3,16,0,0,369,16,3,1,14,35,13
7021,402146,1,2,12,0,0,88,12,2,1,11,21,10
7022,402303,1,13,16,0,0,230,16,13,1,2,7,1
7023,402310,0,3,16,0,0,94,16,3,1,13,130,12
7024,402316,1,1,13,0,0,98,13,1,0,13,32,12
7025,402369,0,2,14,0,0,60,14,2,0,13,11,12
7026,402423,1,6,16,0,0,18,16,2,1,9,19,8
7027,402463,1,1,10,0,0,38,10,1,0,10,449,9
7028,402480,0,5,15,0,0,97,15,4,0,10,1520,9
7029,402484,0,1,3,0,0,0,0,0,4,3,20,2
7030,402729,1,13,16,0,0,1979,16,13,0,4,19,3
7031,402782,0,3,4,0,0,78,4,2,0,1,166,0
7032,402958,0,1,5,0,0,0,0,0,1,5,162,4
7033,402974,0,1,11,0,0,0,0,0,0,11,2,10
7034,402981,0,4,14,0,0,44,14,2,0,7,26,6
7035,402989,0,1,6,0,0,0,0,0,4,6,164,5
7036,402998,1,3,16,0,0,67,16,3,0,14,7619,13
7037,403131,0,1,2,0,0,0,0,0,1,2,24,1
7038,403210,0,6,14,0,0,737,14,6,1,6,42,5
7039,403216,0,1,2,0,0,5,2,1,1,2,47,1
7040,403232,0,1,8,0,0,17,8,1,1,8,8,7
7041,403252,0,1,1,0,0,9,1,1,1,1,7,0
7042,403332,0,4,16,6,16,32,16,4,0,10,185,9
7043,403465,0,1,8,0,0,48,8,1,0,8,242,7
7044,403475,1,6,16,0,0,23,16,6,0,8,19,7
7045,403503,1,1,16,0,0,1,16,1,0,16,2,15
7046,403658,0,1,8,0,0,20,8,1,1,8,23,7
7047,403662,1,1,16,1,16,8,16,1,0,16,1600,15
7048,403669,1,1,16,0,0,0,0,0,0,16,806,15
7049,403718,1,4,16,0,0,666,16,4,0,13,35,12
7050,403793,1,1,11,0,0,7,11,1,0,11,165,10
7051,403943,1,2,16,0,0,1,16,1,2,15,144,14
7052,403973,1,2,16,0,0,177,16,2,0,15,291,14
7053,404071,1,2,14,0,0,97,14,2,0,13,7,12
7054,404094,1,3,15,3,13,467,16,4,1,13,186,12
7055,404120,0,1,7,0,0,0,0,0,1,7,332,6
7056,404142,1,1,4,0,0,30,4,1,2,4,10,3
7057,404235,0,1,7,0,0,116,7,1,2,7,7,6
7058,404281,1,9,16,0,0,532,16,8,2,7,516,6
7059,404376,0,1,1,0,0,3,1,1,1,1,103,0
7060,404463,0,1,6,0,0,3,6,1,1,6,22,5
7061,404513,0,1,5,0,0,0,0,0,0,5,82,4
7062,404536,0,1,11,0,0,5,11,1,1,11,95,10
7063,404566,1,4,16,0,0,203,16,4,1,11,19,10
7064,404591,0,1,15,0,0,2,15,1,1,15,1312,14
7065,404594,0,1,5,0,0,0,0,0,0,5,231,4
7066,404639,1,1,16,0,0,1,16,1,0,16,4,15
7067,404642,1,11,16,0,0,794,16,10,0,6,5,5
7068,404648,0,1,7,0,0,0,0,0,0,7,429,6
7069,404722,1,2,14,10,14,218,14,2,1,13,73,12
7070,404731,0,1,11,0,0,0,0,0,0,11,13,10
7071,404858,0,1,7,0,0,0,0,0,1,7,48,6
7072,404916,1,4,13,0,0,205,13,4,2,10,0,9
7073,404928,0,1,1,0,0,0,0,0,0,1,8,0
7074,404962,0,1,10,0,0,0,0,0,1,10,752,9
7075,404966,0,1,15,0,0,4,15,1,2,15,239,14
7076,405070,0,2,9,0,0,35,9,2,0,8,12,7
7077,405077,0,1,8,0,0,2,8,1,0,8,8,7
7078,405144,0,1,15,0,0,2,15,1,0,15,20,14
7079,405204,1,3,15,0,0,1150,15,3,2,13,469,12
7080,405371,0,1,9,0,0,0,0,0,0,9,21,8
7081,405399,0,1,9,0,0,23,9,1,1,9,27,8
7082,405447,0,1,13,0,0,35,13,1,1,13,58,12
7083,405461,0,2,3,0,0,0,0,0,0,2,8,1
7084,405521,1,12,16,10,13,484,16,12,2,3,115,2
7085,405526,1,6,14,0,0,292,14,5,2,9,66,8
7086,405559,1,5,14,0,0,27,9,1,1,9,13,8
7087,405563,1,2,16,1,14,358,16,2,0,14,34,13
7088,405628,0,3,15,6,12,19,12,1,2,10,8,9
7089,405651,0,1,12,0,0,0,0,0,4,12,244,11
7090,405656,1,3,16,5,16,386,16,3,0,14,16,13
7091,405659,0,3,13,34,13,109,13,2,0,11,343,10
7092,405688,0,1,3,0,0,6,3,1,1,3,96,2
7093,405705,1,1,16,0,0,308,16,1,0,16,3900,15
7094,405708,0,2,16,0,0,65,16,2,1,15,19,14
7095,405829,0,1,5,0,0,0,0,0,2,5,146,4
7096,405839,0,2,9,0,0,48,9,2,1,8,132,7
7097,405845,0,3,4,1,1,506,4,3,2,1,0,0
7098,405883,0,1,11,0,0,0,0,0,1,11,5,10
7099,406000,1,3,13,0,0,136,13,3,1,9,3426,8
7100,406038,1,4,16,0,0,302,16,4,2,12,7,11
7101,406039,1,4,14,0,0,194,14,3,0,6,24,5
7102,406278,1,8,16,6,14,483,16,8,2,1,156,0
7103,406361,0,2,3,0,0,6,3,2,2,1,34,0
7104,406412,0,1,2,0,0,0,0,0,0,2,8,1
7105,406622,0,1,15,0,0,3,15,1,1,15,4,14
7106,406728,1,1,15,0,0,0,0,0,0,15,70,14
7107,406743,0,4,16,0,0,155,16,4,0,4,20,3
7108,406837,0,1,13,0,0,0,0,0,0,13,8,12
7109,406919,1,2,14,1,14,253,14,2,1,5,3,4
7110,406979,1,1,14,0,0,192,14,1,1,14,14,13
7111,407004,0,1,14,0,0,0,0,0,0,14,220,13
7112,407011,1,1,16,0,0,79,16,1,2,16,35,15
7113,407016,0,2,14,0,0,1,14,1,2,13,4,12
7114,407102,1,9,16,0,0,1688,16,9,0,8,172,7
7115,407174,1,1,16,0,0,0,0,0,5,16,352,15
7116,407193,0,2,16,0,0,6,16,1,0,15,176,14
7117,407277,1,2,16,0,0,242,16,2,1,15,2419,14
7118,407283,0,1,14,0,0,8,14,1,0,14,2,13
7119,407431,1,5,15,0,0,3,7,1,1,7,6,6
7120,407442,1,2,16,0,0,104,16,2,1,13,30,12
7121,407514,0,1,6,0,0,39,6,1,0,6,23,5
7122,407562,0,2,5,0,0,40,5,2,2,4,4,3
7123,407602,1,8,16,0,0,464,16,7,0,6,16,5
7124,407649,0,1,15,0,0,0,0,0,0,15,44,14
7125,407652,1,3,16,0,0,294,16,3,0,14,632,13
7126,407815,0,1,14,0,0,17,14,1,0,14,7,13
7127,407915,0,1,8,0,0,13,8,1,0,8,2544,7
7128,407916,0,1,6,0,0,0,0,0,1,6,3087,5
7129,407939,0,2,13,0,0,42,9,1,0,9,15,8
7130,408015,1,5,16,5,16,56,16,5,0,5,79,4
7131,408173,0,1,16,0,0,6,16,1,0,16,27,15
7132,408238,1,13,16,0,0,557,16,12,0,3,146,2
7133,408284,1,5,16,5,15,267,16,5,2,6,100,5
7134,408369,1,5,14,0,0,448,14,5,0,6,0,5
7135,408404,1,3,8,0,0,55,8,3,0,6,6,5
7136,408470,1,10,14,0,0,1072,14,10,1,1,2090,0
7137,408511,1,10,15,0,0,158,14,7,0,1,28,0
7138,408595,1,8,16,1,8,195,16,8,2,8,0,7
7139,408650,0,1,11,0,0,208,11,1,0,11,66,10
7140,408688,0,1,1,0,0,192,1,1,1,1,134,0
7141,408755,1,1,6,0,0,34,6,1,0,6,8,5
7142,408965,0,1,16,0,0,0,0,0,1,16,2017,15
7143,409123,0,3,8,0,0,83,8,3,0,5,63,4
7144,409231,0,2,7,0,0,26,7,2,0,6,11,5
7145,409296,0,1,9,0,0,21,9,1,0,9,2,8
7146,409307,1,3,16,0,0,222,16,3,1,14,215,13
7147,409326,0,2,7,0,0,0,0,0,0,4,18,3
7148,409409,0,3,4,0,0,8,1,1,1,1,0,0
7149,409515,1,9,16,0,0,318,16,7,0,5,20,4
7150,409521,1,3,16,1,14,71,16,3,1,14,6,13
7151,409535,1,2,15,0,0,4,15,1,2,14,3,13
7152,409698,0,1,14,0,0,0,0,0,1,14,66,13
7153,409849,0,1,15,0,0,60,15,1,0,15,1764,14
7154,410177,0,1,6,0,0,0,0,0,1,6,41,5
7155,410180,0,1,14,0,0,0,0,0,2,14,7,13
7156,410288,0,1,9,0,0,4,9,1,1,9,10,8
7157,410406,0,1,8,0,0,10,8,1,1,8,5,7
7158,410487,0,1,1,0,0,130,1,1,0,1,41,0
7159,410630,1,4,16,0,0,30,16,3,0,13,20,12
7160,410636,1,2,16,0,0,175,16,2,1,15,0,14
7161,410722,1,3,12,0,0,193,7,2,2,6,7,5
7162,410764,0,1,4,0,0,430,4,1,0,4,227,3
7163,410784,0,2,15,0,0,623,15,2,1,14,1856,13
7164,410862,1,6,16,0,0,404,16,6,0,11,197,10
7165,410984,1,1,14,0,0,1,14,1,1,14,7,13
7166,411008,1,1,16,0,0,0,0,0,0,16,22,15
7167,411046,0,2,14,0,0,27,13,1,5,13,1936,12
7168,411057,1,3,16,0,0,890,16,3,0,14,2,13
7169,411126,1,7,14,4,6,297,14,5,0,3,25,2
7170,411148,0,1,12,0,0,186,12,1,2,12,1027,11
7171,411216,1,2,16,0,0,129,16,2,0,15,73,14
7172,411431,1,6,14,9,14,1692,14,6,1,7,57,6
7173,411477,0,1,9,0,0,0,0,0,1,9,60,8
7174,411529,0,1,16,4,16,29,16,1,0,16,3026,15
7175,411581,1,5,14,2,7,554,14,5,1,6,338,5
7176,411636,1,1,16,0,0,4,16,1,1,16,21,15
7177,411672,1,16,16,0,0,14,16,6,0,1,4789,0
7178,411705,0,4,15,0,0,71,15,3,0,7,466,6
7179,411708,1,3,13,0,0,78,13,3,1,10,131,9
7180,411788,0,5,15,0,0,477,14,3,1,6,773,5
7181,411789,1,6,16,0,0,149,16,5,0,10,5,9
7182,411911,0,2,9,0,0,1,9,1,0,8,303,7
7183,411925,1,9,16,0,0,332,16,9,0,8,93,7
7184,411938,1,4,16,1,13,879,16,4,1,13,73,12
7185,411989,1,3,15,0,0,8,15,3,1,12,26,11
7186,411993,1,3,16,0,0,122,16,3,0,13,4,12
7187,412135,1,3,13,2,12,4,12,2,2,11,7,10
7188,412151,1,1,16,0,0,9,16,1,0,16,195,15
7189,412167,0,2,12,0,0,95,12,2,1,3,676,2
7190,412321,0,8,12,0,0,1234,7,5,0,2,6,1
7191,412344,1,2,14,0,0,19,14,2,1,6,28,5
7192,412385,1,5,16,3,13,485,16,5,1,12,26,11
7193,412403,1,2,14,3,14,5,13,1,0,13,14,12
7194,412459,0,1,14,0,0,90,14,1,2,14,8,13
7195,412495,1,3,16,0,0,136,16,2,0,12,292,11
7196,412547,0,1,10,0,0,0,0,0,0,10,6,9
7197,412548,1,3,16,7,16,505,16,3,1,14,577,13
7198,412597,1,3,14,0,0,18,14,3,2,7,197,6
7199,412601,1,5,16,0,0,363,16,5,0,6,203,5
7200,412734,0,1,1,0,0,32,1,1,0,1,84,0
7201,412808,1,8,16,0,0,925,16,8,2,9,181,8
7202,412835,1,4,16,0,0,1,11,1,0,11,851,10
7203,412899,0,2,15,0,0,23,14,1,0,14,6,13
7204,412951,1,1,6,0,0,40,6,1,1,6,109,5
7205,412998,1,14,16,0,0,120,16,10,0,2,73,1
7206,413039,1,9,16,5,16,740,16,9,2,5,2,4
7207,413109,0,2,12,0,0,10,12,1,2,11,88,10
7208,413233,0,6,11,0,0,5,6,1,0,6,88,5
7209,413257,0,1,9,0,0,0,0,0,0,9,300,8
7210,413372,1,4,16,0,0,354,16,3,0,12,230,11
7211,413394,0,1,3,0,0,0,0,0,0,3,90,2
7212,413494,1,6,11,0,0,144,11,6,0,4,0,3
7213,413589,1,6,15,0,0,1040,15,6,1,9,56,8
7214,413759,1,1,14,0,0,145,14,1,1,14,293,13
7215,413886,1,1,11,2,11,1,11,1,1,11,139,10
7216,413914,0,1,14,0,0,0,0,0,1,14,2777,13
7217,413992,0,2,16,1,15,0,0,0,0,15,174,14
7218,414016,0,1,11,0,0,0,0,0,1,11,27,10
7219,414047,0,1,6,0,0,55,6,1,0,6,4,5
7220,414063,1,9,14,0,0,488,14,9,0,6,294,5
7221,414098,1,8,16,2,14,405,16,8,0,6,81,5
7222,414145,0,1,2,0,0,2,2,1,4,2,5,1
7223,414152,1,11,16,0,0,955,16,11,0,6,344,5
7224,414158,1,3,14,0,0,55,14,3,0,11,5,10
7225,414219,1,3,13,5,6,666,13,3,1,6,95,5
7226,414296,1,1,4,0,0,0,0,0,0,4,15,3
7227,414383,1,5,14,0,0,134,14,4,1,7,111,6
7228,414521,0,5,16,0,0,5,16,3,0,8,28,7
7229,414602,1,6,16,1,11,78,16,6,0,11,1018,10
7230,414630,1,5,14,0,0,36,14,3,1,7,106,6
7231,414818,1,5,16,0,0,29,16,4,1,7,142,6
7232,414940,1,7,16,1,14,275,16,6,0,10,7,9
7233,414947,0,1,6,0,0,2,6,1,1,6,14015,5
7234,414959,0,1,6,0,0,0,0,0,1,6,74,5
7235,414970,0,3,11,0,0,0,0,0,1,8,60,7
7236,415012,1,6,13,0,0,650,13,6,2,2,23,1
7237,415052,0,1,10,0,0,0,0,0,0,10,7,9
7238,415068,1,8,16,2,9,278,16,8,0,9,44,8
7239,415114,1,3,14,0,0,34,14,3,0,9,2,8
7240,415130,0,1,12,0,0,0,0,0,1,12,64,11
7241,415227,0,1,2,0,0,4,2,1,1,2,321,1
7242,415297,1,5,16,2,13,1735,16,5,0,12,405,11
7243,415390,0,3,7,0,0,11,7,3,2,5,59,4
7244,415391,1,14,16,0,0,1,1,1,0,1,940,0
7245,415452,0,1,13,0,0,4,13,1,0,13,926,12
7246,415455,0,4,13,1,9,148,13,4,2,8,15,7
7247,415639,0,3,13,2,13,11,13,3,1,2,169,1
7248,415767,0,1,13,0,0,2,13,1,4,13,25,12
7249,415778,0,2,4,1,4,39,4,2,0,3,391,2
7250,415804,1,2,15,0,0,149,15,2,2,14,4,13
7251,415860,1,7,16,0,0,225,16,7,0,3,13,2
7252,415876,0,5,13,0,0,730,13,5,1,2,11,1
7253,415879,1,11,16,0,0,1105,16,10,0,6,66,5
7254,415917,1,1,11,0,0,46,11,1,0,11,0,10
7255,415988,1,1,15,0,0,26,15,1,1,15,222,14
7256,416073,1,7,16,0,0,436,16,7,0,8,518,7
7257,416097,1,1,7,0,0,0,0,0,1,7,376,6
7258,416145,0,2,14,0,0,69,14,2,1,13,415,12
7259,416158,0,1,1,0,0,0,0,0,1,1,19,0
7260,416296,0,1,13,0,0,0,0,0,0,13,20,12
7261,416395,1,1,16,0,0,5,16,1,0,16,181,15
7262,416503,1,7,14,0,0,219,14,7,2,1,64,0
7263,416587,0,1,1,0,0,6,1,1,1,1,52,0
7264,416613,0,3,11,0,0,362,11,3,0,6,265,5
7265,416660,0,1,2,0,0,0,0,0,1,2,6,1
7266,416668,1,12,16,0,0,1405,16,13,2,3,14,2
7267,416806,1,5,11,2,10,827,11,5,0,6,7,5
7268,416819,1,3,16,0,0,141,16,3,0,14,10,13
7269,416864,0,2,11,0,0,13,10,1,0,10,1845,9
7270,416908,1,8,16,0,0,484,16,8,0,9,1412,8
7271,416949,0,2,6,0,0,84,6,2,1,5,48,4
7272,416970,1,5,16,0,0,229,16,4,1,12,2,11
7273,417043,0,1,6,0,0,0,0,0,0,6,4,5
7274,417048,0,7,7,0,0,947,7,7,1,1,45,0
7275,417198,0,1,6,0,0,16,6,1,0,6,158,5
7276,417217,1,4,16,0,0,392,16,4,2,13,17,12
7277,417296,1,1,13,0,0,29,13,1,1,13,34,12
7278,417323,0,4,16,1,16,65,16,3,2,11,0,10
7279,417390,1,1,16,0,0,10,16,1,0,16,18,15
7280,417488,0,3,14,0,0,503,14,3,2,12,4,11
7281,417617,0,1,5,0,0,0,0,0,2,5,144,4
7282,417647,0,1,3,0,0,0,0,0,1,3,30,2
7283,417704,1,5,16,0,0,894,16,5,0,12,570,11
7284,417832,1,12,16,0,0,1217,16,12,0,2,387,1
7285,417896,0,1,14,0,0,20,14,1,0,14,64,13
7286,417902,1,3,15,0,0,307,15,3,0,13,13,12
7287,417934,1,11,16,0,0,1716,16,11,0,6,250,5
7288,418005,1,2,16,0,0,364,16,2,2,15,22,14
7289,418069,1,2,16,0,0,26,16,2,2,13,5,12
7290,418130,1,7,16,0,0,231,16,7,0,10,12,9
7291,418146,0,1,12,0,0,0,0,0,1,12,68,11
7292,418188,1,3,14,0,0,20,14,2,1,10,598,9
7293,418211,1,8,16,1,3,43,13,7,0,3,7,2
7294,418237,0,1,16,0,0,4,16,1,0,16,7,15
7295,418253,0,2,13,0,0,208,13,2,1,12,129,11
7296,418257,1,10,16,0,0,318,16,10,0,4,80,3
7297,418455,0,1,16,0,0,0,0,0,1,16,55,15
7298,418486,1,4,16,0,0,187,16,4,2,13,21,12
7299,418528,1,4,15,0,0,259,15,4,2,11,10,10
7300,418540,0,1,7,0,0,0,0,0,0,7,23,6
7301,418616,1,1,16,4,16,12,16,1,0,16,9,15
7302,418708,0,1,14,0,0,8,14,1,0,14,13,13
7303,418774,1,1,15,0,0,51,15,1,1,15,5,14
7304,418879,1,5,16,0,0,632,16,5,0,9,309,8
7305,418914,1,8,16,0,0,1314,16,8,0,9,12,8
7306,418969,0,1,11,1,11,10,11,1,4,11,72,10
7307,418973,1,4,12,0,0,143,9,3,1,3,61,2
7308,418982,1,1,13,0,0,5,13,1,2,13,48,12
7309,419025,0,1,9,0,0,0,0,0,1,9,1244,8
7310,419040,0,4,14,0,0,257,14,4,1,8,74,7
7311,419254,1,1,14,0,0,1,14,1,0,14,38,13
7312,419289,1,4,16,0,0,102,16,4,0,13,12,12
7313,419303,0,3,9,0,0,1575,9,3,2,7,606,6
7314,419347,1,14,16,0,0,389,16,13,0,2,503,1
7315,419453,0,2,14,0,0,21,14,2,0,13,32,12
7316,419495,1,2,16,0,0,378,16,2,0,15,10,14
7317,419558,0,4,14,4,13,142,13,3,0,1,37,0
7318,419681,1,2,16,0,0,304,16,2,1,15,19,14
7319,419830,0,1,14,0,0,13,14,1,1,14,63,13
7320,419836,1,11,14,0,0,1114,14,11,0,3,10,2
7321,419848,1,9,16,0,0,409,16,9,2,4,552,3
7322,419851,0,12,16,0,0,442,16,11,0,2,226,1
7323,419912,1,10,16,0,0,106,12,7,0,1,12,0
7324,419949,0,3,14,0,0,0,0,0,2,6,8,5
7325,420123,1,11,14,0,0,150,14,8,1,3,7,2
7326,420339,1,15,16,0,0,3287,16,15,0,2,118,1
7327,420601,0,1,13,0,0,34,13,1,0,13,342,12
7328,420722,0,2,14,0,0,15,14,2,1,13,56,12
7329,420725,0,1,10,7,10,0,0,0,0,10,0,9
7330,420740,1,1,7,0,0,26,7,1,0,7,17,6
7331,420752,0,2,8,0,0,17,8,2,0,7,53,6
7332,420933,1,13,16,0,0,1202,16,12,0,2,7259,1
7333,420993,0,1,7,0,0,26,7,1,2,7,8,6
7334,421052,1,1,13,0,0,1,13,1,1,13,6,12
7335,421083,1,6,16,0,0,988,16,6,1,11,252,10
7336,421214,0,1,10,0,0,0,0,0,1,10,79,9
7337,421271,1,3,16,0,0,958,16,3,0,14,20,13
7338,421332,1,6,16,2,15,159,15,5,0,10,10,9
7339,421491,1,2,16,1,15,115,16,2,0,15,0,14
7340,421532,0,4,15,0,0,112,11,3,1,1,9,0
7341,421803,0,1,16,0,0,1,16,1,7,16,3849,15
7342,421809,1,7,16,0,0,2643,16,7,1,9,23,8
7343,421828,0,1,15,0,0,0,0,0,0,15,77,14
7344,422012,0,2,13,0,0,32,13,2,0,6,225,5
7345,422199,1,1,16,0,0,2,16,1,1,16,74,15
7346,422203,1,1,13,0,0,0,0,0,0,13,767,12
7347,422227,0,2,13,0,0,23,13,2,2,10,217,9
7348,422270,0,1,3,0,0,37,3,1,1,3,143,2
7349,422307,1,3,16,0,0,62,16,3,2,14,93,13
7350,422317,0,1,5,0,0,17,5,1,0,5,794,4
7351,422342,1,1,15,0,0,1,15,1,2,15,189,14
7352,422348,1,8,16,0,0,1830,16,8,0,5,129,4
7353,422389,0,2,4,0,0,8,4,2,1,2,25,1
7354,422491,0,1,13,0,0,4,13,1,1,13,46,12
7355,422554,1,3,16,0,0,119,16,3,0,14,2056,13
7356,422592,0,5,14,0,0,22,14,4,0,8,355,7
7357,422741,1,6,16,0,0,663,16,6,1,10,8,9
7358,422860,0,1,9,0,0,0,0,0,0,9,15,8
7359,422912,0,6,13,0,0,101,13,5,0,6,6,5
7360,422951,1,1,14,0,0,163,14,1,0,14,12,13
7361,422991,1,1,16,0,0,14,16,1,0,16,409,15
7362,423021,1,4,16,0,0,99,16,4,0,13,68,12
7363,423022,0,1,9,2,9,21,9,1,0,9,7,8
7364,423139,1,3,16,0,0,34,16,3,0,13,49,12
7365,423175,0,1,3,0,0,0,0,0,1,3,121,2
7366,423262,1,7,15,0,0,277,15,7,0,4,7,3
7367,423279,0,1,11,0,0,2,11,1,0,11,69,10
7368,423293,0,1,2,0,0,148,2,1,0,2,0,1
7369,423391,1,2,16,0,0,188,16,2,0,15,80,14
7370,423412,1,1,13,0,0,103,13,1,1,13,1188,12
7371,423456,0,1,4,0,0,9,4,1,0,4,2,3
7372,423635,0,1,11,0,0,26,11,1,1,11,0,10
7373,423773,0,6,14,2,11,1042,14,6,2,9,86,8
7374,423795,0,1,14,0,0,65,14,1,1,14,4,13
7375,423939,1,2,14,0,0,199,14,2,1,12,1240,11
7376,423985,1,3,16,0,0,527,16,3,2,14,4,13
7377,424111,1,2,12,0,0,48,12,2,0,11,40,10
7378,424118,0,1,12,0,0,0,0,0,2,12,98,11
7379,424151,1,1,12,0,0,1,12,1,0,12,8,11
7380,424173,0,1,6,0,0,106,6,1,1,6,16,5
7381,424236,1,3,16,0,0,33,16,3,0,2,18,1
7382,424354,0,1,13,0,0,4,13,1,1,13,6,12
7383,424399,1,1,16,0,0,68,16,1,1,16,146,15
7384,424459,0,2,9,0,0,44,9,2,1,5,4,4
7385,424479,0,1,11,0,0,0,0,0,1,11,6111,10
7386,424496,1,10,16,0,0,247,16,9,0,7,1098,6
7387,424519,0,2,12,0,0,17,4,1,0,4,5,3
7388,424595,1,1,16,0,0,6,16,1,2,16,1718,15
7389,424718,0,1,6,1,6,0,0,0,2,6,38,5
7390,424724,1,2,9,0,0,41,8,1,1,8,249,7
7391,424740,0,1,9,0,0,261,9,1,0,9,2,8
7392,424754,1,3,16,2,16,119,16,3,1,14,10,13
7393,424859,1,9,16,0,0,900,16,8,1,7,1258,6
7394,425032,0,3,3,0,0,621,2,2,1,1,365,0
7395,425066,0,1,15,0,0,7,15,1,3,15,718,14
7396,425092,0,2,7,0,0,21,7,2,1,6,2160,5
7397,425256,1,2,16,0,0,10,15,1,6,15,10,14
7398,425279,1,1,14,0,0,9,14,1,1,14,904,13
7399,425327,1,7,16,0,0,512,16,6,2,9,405,8
7400,425333,0,2,5,0,0,3,5,1,1,3,232,2
7401,425358,0,1,12,0,0,10,12,1,1,12,16,11
7402,425405,0,2,2,0,0,554,2,2,1,1,28,0
7403,425414,1,4,16,0,0,335,16,4,0,8,1172,7
7404,425451,1,4,16,13,15,130,16,3,5,13,1941,12
7405,425658,0,2,12,0,0,65,12,2,1,7,47,6
7406,425746,1,8,15,3,15,218,15,8,0,7,28,6
7407,425751,0,1,5,0,0,31,5,1,1,5,4,4
7408,425755,0,4,13,0,0,43,13,3,0,8,9,7
7409,425789,1,1,15,0,0,14,15,1,2,15,641,14
7410,425852,0,1,10,0,0,0,0,0,1,10,8,9
7411,425893,0,1,14,2,14,4,14,1,0,14,207,13
7412,426047,1,4,7,0,0,18,7,3,1,4,122,3
7413,426086,0,2,15,0,0,91,15,2,1,14,733,13
7414,426098,1,1,16,0,0,0,0,0,3,16,383,15
7415,426143,0,1,12,0,0,12,12,1,1,12,55,11
7416,426145,1,2,16,0,0,114,16,2,0,15,16,14
7417,426213,0,1,1,0,0,1,1,1,0,1,13,0
7418,426221,0,3,15,1,15,6,15,3,1,9,28,8
7419,426222,0,1,13,0,0,28,13,1,1,13,435,12
7420,426308,0,1,14,0,0,13,14,1,0,14,231,13
7421,426452,0,4,12,0,0,450,10,3,3,7,764,6
7422,426461,1,2,15,1,14,73,15,2,0,14,0,13
7423,426467,0,1,14,0,0,45,14,1,0,14,618,13
7424,426557,1,6,16,0,0,74,14,5,0,6,2,5
7425,426579,1,1,15,0,0,94,15,1,0,15,242,14
7426,426600,0,2,14,0,0,15,14,2,1,13,25,12
7427,426618,0,4,15,0,0,490,15,4,1,10,99,9
7428,426653,1,2,16,0,0,36,16,2,0,15,14,14
7429,426668,1,1,16,0,0,13,16,1,0,16,35,15
7430,426777,1,2,12,1,11,17,12,2,0,11,5,10
7431,426837,1,2,16,0,0,4,16,2,0,15,282,14
7432,426838,1,3,16,3,16,42,16,2,2,14,7,13
7433,426931,1,1,16,1,16,11,16,1,1,16,56,15
7434,426987,0,1,4,0,0,116,4,1,1,4,158,3
7435,427016,0,1,8,0,0,31,8,1,0,8,289,7
7436,427019,1,1,16,0,0,18,16,1,2,16,2,15
7437,427134,1,8,16,0,0,203,10,4,0,6,207,5
7438,427172,1,1,12,0,0,25,12,1,0,12,1650,11
7439,427442,1,1,12,0,0,1,12,1,1,12,0,11
7440,427477,0,1,6,0,0,0,0,0,1,6,568,5
7441,427510,1,13,16,18,14,425,16,12,2,3,15,2
7442,427519,0,1,6,0,0,0,0,0,0,6,8,5
7443,427613,0,3,15,1,14,32,15,3,1,13,179,12
7444,427737,1,13,16,0,0,770,16,13,0,1,8,0
7445,427879,1,3,16,0,0,1,12,1,0,12,821,11
7446,427892,0,1,5,0,0,157,5,1,0,5,166,4
7447,427941,1,3,16,0,0,189,16,3,0,14,13,13
7448,427962,0,2,16,0,0,0,0,0,2,7,389,6
7449,427976,1,7,14,1,6,113,12,6,0,5,8,4
7450,428028,1,1,12,0,0,3,12,1,0,12,178,11
7451,428032,1,12,16,0,0,1426,16,12,0,5,310,4
7452,428084,1,3,15,0,0,51,15,3,0,9,10,8
7453,428102,1,3,14,1,7,29,14,3,0,7,12,6
7454,428281,1,2,15,0,0,16,15,2,0,14,24,13
7455,428319,0,2,12,0,0,0,0,0,0,8,25,7
7456,428398,0,1,12,0,0,13,12,1,5,12,3759,11
7457,428477,0,1,11,0,0,2,11,1,0,11,0,10
7458,428481,0,1,3,0,0,38,3,1,2,3,2,2
7459,428586,0,1,16,0,0,0,0,0,1,16,8,15
7460,428651,1,1,16,0,0,307,16,1,0,16,15,15
7461,428652,0,1,12,0,0,104,12,1,0,12,0,11
7462,428686,0,1,10,0,0,21,10,1,5,10,2176,9
7463,428738,1,14,16,18,16,3727,16,14,0,3,163,2
7464,428772,0,2,6,0,0,81,6,2,1,4,218,3
7465,428905,0,6,15,0,0,1221,15,6,0,3,32,2
7466,428929,1,1,13,0,0,33,13,1,0,13,325,12
7467,428950,1,12,16,0,0,1566,15,11,2,2,0,1
